CONTENT_ID,CONTENT,CONTENT_TYPE_ID
764,"  <div>Dette er en slags dagbok. Ikke privat eller klein. </div>  <div>Mer som en som får deg til å kjenne <br />  hvordan det er å være forelska. </div>  <div>Man er sinnssyk - det vet de fleste. </div>  <div>I&#160;<strong>Bare ukedager</strong> blir det tydelig. <br />  Hvorfor skal man ikke bli forelska i den fyren <br />  som kommer bort og sier han kan trylle. <br />  Han som sier tallet du tenker på <br />  og gir deg headsetet sitt <br />  og ber deg om å høre på ei låt?</div>  <div>&#160;</div>  <div>Boka er delt inn i måneder og ukedager, <br />  og er en salig blanding av tilbakeblikk, lister, <br />  visjoner for fremtiden, kjærlighetssorg og -glede. <br />  Den viser også hvordan det er å leve nå,<br />  på Oslos hippe og mindre hippe gatehjørner. <br />  Alle som har gått rundt i byen og venta på svar <br />  fra en eller annen som aldri svarer, <br />  vil kunne kjenne seg igjen i denne boka.&#160;</div>  <div>&#160;</div>  <div>Cecilie Aurstad (født 1987) har studert </div>  <div>ved Universitetet i Bergen&#160;og på Westerdals. <br />  <em>Bare ukedager</em>&#160;er den første boka hennes.</div>  ",805
765,"  <div>Elevene skal ha et visst nivå <br />  av kunnskap i hvert fag i skolen.&#160;</div>  <div>Grunnskolen følger en læreplan, </div>  <div>og i denne læreplanen finnes det mål for alle fagene. <br />  Det er mulig å tolke læreplanen på ulike måter, <br />  og det er opp til hver enkelt lærer <br />  å vektlegge det de synes er viktig.&#160;</div>  <div>Denne boka gir deg én mulig tolkning <br />  av kompetansemålene i naturfag og samfunnsfag. <br />  En annen lærer enn Håvard Tjora ville kanskje gitt en litt annen tolkning.&#160;</div>  <div>&#160;</div>  <div>Boka er delt inn i to deler: Naturfag og samfunnsfag. </div>  <div>Under naturfag finner du også kompetansemålene til fagene fysikk, kjemi og biologi.</div>  <div>  <div>Under samfunnsfag finner du kompetansemålene til fagene historie og geografi.</div>  <div>&#160;</div>  <div>Det er mange faguttrykk i denne boka, og en god del tekst. <br />  Men den er kjempefin å slå opp i <br />  hvis du sliter med å få oversikt over </div>  <div>det du skal kunne på trinnet ditt. <br />  Eller kanskje det er noen foreldre der ute <br />  som vil lese seg opp på hva barna skal kunne på skolen?</div>  <div>&#160;</div>  <div>Håvard Tjora er utdannet lærer <br />  og har tidligere gitt ut bøkene&#160;<strong>Mattemagi</strong> (2010) </div>  <div>og <strong>Blanke Ark</strong> (2009).&#160;</div>  <div>&#160;</div>  <div>&#160;</div></div>  <div>&#160;</div>  <div>&#160;</div>  ",806
789,"  <div><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">Rune Johansen tar oss med </span></div>  <div><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">på en liten julereise med Glade jul.</span><font class=""Apple-style-span"" color=""#3c3c3c"" face=""'Open Sans', Arial, Helvetica, sans-serif""><span style=""font-size: 12px;"" class=""Apple-style-span"">&#160;</span></font></div>  <div><font class=""Apple-style-span"" color=""#3c3c3c"" face=""'Open Sans', Arial, Helvetica, sans-serif""><span style=""font-size: 12px;"" class=""Apple-style-span"">Boka&#160;</span></font><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">har mange bilder, </span></div>  <div><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">både fra forfatterens egen barndom, </span></div>  <div><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">og fra dagens ulike måter å feire jul på. </span></div>  <div><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">&#160;</span></div>  <div><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">Johansen skriver små betraktninger </span></div>  <div><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">og filosofiske tanker om hva jul er. </span></div>  <div><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">En jordnær og lettlest bok.</span></div>  <div><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">&#160;</span><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">&#160;</span></div>  <div><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">  <div>Rune Johansen er født og oppvokst i Bodø. </div>  <div>Johansen debuterte som fotograf </div>  <div>på Høstutstillingen i 1990.</div></span><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">Glade jul kom første gang i 2010.</span><span style=""color: rgb(60, 60, 60); font-family: 'Open Sans', Arial, Helvetica, sans-serif; font-size: 12px;"" class=""Apple-style-span"">  <div>&#160;</div>  <div>&#160;</div>&#160;</span></div>  ",807
767,"  <div>Boka er delt inn i tre deler. </div>  <div>Første del, <em>Inn i mørket</em>, <br />  handler om Sigrid Beates barndom <br />  og overgrepene faren henne utsatte henne for. <br />  Samtidig forteller hun om hva hverdagen handler om nå; <br />  hennes lungesyke sønn, Tobias.&#160;</div>  <div>&#160;</div>  <div>Del to er utdrag fra&#160;Sigrid Beates&#160;dagbøker, <br />  samt brev hun skrev til Tobias og ektemannen, <br />  mens hun satt i fengsel for drapet på faren.</div>  <div>&#160;</div>  <div>Siste del heter<em> Ut av mørket</em> og er en oppsummering </div>  <div>av det som skjedde rett før drapet, og tida etter. </div>  <div>Hvordan hun ble flytta rundt fra fengsel til fengsel, </div>  <div>og på ulike avdelinger. <br />  Hvordan det gikk da hun ble gravid med Mathias. </div>  <div>Den lille familien endte til slutt opp på et familiehjem <br />  der hun kunne sone ferdig dommen <br />  sammen med mann og barn.&#160;</div>  <div>&#160;</div>  <div>Boka har stor skrift og er lett å lese, <br />  selv om det er trist lesning. <br />  Sigrid Beate bruker et muntlig, ukomplisert språk. <br />  Det er mange avsnitt og mye luft i teksten.&#160;</div>  <div>&#160;</div>  <div>&#160;</div>  <div>&#160;</div>  <div>&#160;</div>  <div>&#160;</div>  <div>&#160;</div>  <div>&#160;</div>  ",809
768,"  <div>Ho er ei tenåringsjente som bur i Aust-Tyskland (DDR), </div>  <div>saman med mor si og veslebror sin. </div>  <div>Far hennar bur saman med dei no og då. </div>  <div>Ein del andre menn er også innom </div>  <div>når mora finn det for godt. </div>  <div>Mora har alltid ein grunn til å vere sint. </div>  <div>Ho blir ikkje mindre sint av å vere full. </div>  <div>Og det er ho ganske ofte.</div>  <div>&#160;</div>  <div><strong>Jenta</strong> prøver å rømme frå tyranniet som omgir henne; </div>  <div>ikkje berre frå familien og skulen, </div>  <div>men også frå den autoritære staten.</div>  <div>&#160;</div>  <div>Boka er ikkje så lang, og det skjer noka heile tida. </div>  <div>Det er ikkje så lett å legge boka ifrå seg </div>  <div>før ein har fått vite korleis det går med jenta.</div>  <div>&#160;</div>  <div>Det er ein del lange setningar, og nokon framandord innimellom. <br />  Av og til er det litt vanskeleg å vete kven forteljaren meiner, <br />  for det er fleire hokjønn her: Jenta, mora, stemora, tanta. &#160;&#160;</div>  <div>&#160;</div>  <div>Angelika Klüssdorf (fødd 1958) budde sjølv i Aust-Tyskland </div>  <div>frå 1961 til ho utvandra til Vest-Tyskland i 1985. <br />  Ho debuterte som forfattar i 1990.</div>  ",810
769,"  <div>Kenneth lokker Svein i Rottereiret en kveld - </div>  <div>en riveklar rønne med likstank i kjelleren.</div>  <div>Svein finner snart ut</div>  <div> at det ikke bare er rotter i den rønna. </div>  <div>&#160;</div>  <div>En mørk og nervepirrende historie </div>  <div>som gnager seg inn i beinmargen.</div>  <div><br />  </div>  <div>Rottereir utkommer i Skumring-serien,</div>  <div>en serie med spenningsbøker for ungdom.</div>  <div>Bøkene har enkel tekst</div>  <div>og passer for ungdom som har lest lite.&#160;</div>  <div><br />  </div>  <div>Widar Aspeli har skrevet en lang rekke </div>  <div>bøker for barn og ungdom. </div>  <div>Han holder jevnlig skrivekurs </div>  <div>for både barn og lærere.</div>  ",811
770,"  <div>Gjennom vakre fotografier</div>  <div>ser vi hvordan Finn steller hagen gjennom året.</div>  <div>Boka gir inspirasjon til å sette sammen egne buketter,</div>  <div>eller pynte til jul, bryllup og fest.</div>  <div>&#160;</div>  <div>Det er lite tekst i boka, <br />  og den kan leses på kryss og tvers.</div>  <div>Noen steder er det brukt font <br />  med litt dårlig kontrast.&#160;</div>  <div>&#160;</div>  <div>  <p>Finn Schjøll er kjent for de fleste <br />  fra God morgen, Norge! på TV2. <br />  Der har han helt siden 1996 <br />  hatt en fast plass med blomster og godt humør.</p>&#160;</div>  ",812
771,"  <div>Har du lyst til å bake brød som blir like lekre</div>  <div>som de du kjøper hos bakeren? </div>  <div>Etter mye utprøving på kjøkkenet,</div>  <div>har forfatteren funnet frem til <br />  en mengde oppskrifter på eltefritt brød.</div>  <div>Brødene er enkle å lage,<br />  og ser utrolig proffe ut.</div>  <div>&#160;&#160;</div>  <div>I boka finner du grunnleggende teknikk,</div>  <div>grundige forklaringer</div>  <div>og fristende bilder</div>  <div>av både brød og kaker.</div>  <div>&#160;</div>  <div>Ina-Janine Johnsen driver matbloggen</div>  <div><a href=""http://www.matpaabordet.no/"">Mat på bordet</a>. Der deler hun </div>  <div>oppskrifter og videoer.&#160;</div>  <div>&#160;</div>  <div>&#160;</div>  ",813
799,"  <div>Om du likte TV-programmet,</div>  <div>  <div>er denne boka noe for deg.</div>  <div>Også boka er full av spennende,</div>  <div>overraskende og av og til tullete</div>  <div>vitenskap og fakta.</div>  <div>&#160;</div>  <div>Her er det norske folk blitt stilt</div>  <div>en rekke viktige og mindre viktige</div>  <div>spørsmål.</div>  <div>For eksempel:</div>  <div>- Hvilken kjent norsk person </div>  <div>tenker du på som en </div>  <div>som kunne ha trivdes på nudiststrand?</div>  <div>- I hvilket politisk parti er det mest greit</div>  <div>med silikon i brystene?</div>  <div>&#160;</div>  <div>Alle resultatene er sirlig stilt opp</div>  <div>i fargekodede grafer,</div>  <div>og oppsummert i en vittig, liten tekst.&#160;</div>  <div>&#160;</div></div>  ",814
772,"  <div>Cora har aldri stått opp  <div>  <div>midt på natten for å </div>  <div>ta seg et glass vann.</div></div>Nå skal hun ha barn </div>  <div>med Yngve. </div>  <div>De flytter til et stort, </div>  <div>nedslitt hus på landet. </div>  <div>Men livet blir ikke slik </div>  <div>de hadde planlagt. </div>  <div>Cora må finne ut </div>  <div>hva hun vil. </div>  <div>&#160;</div>  <div><strong>Du er meg for søvning</strong> </div>  <div>  <div>er en bok med korte setninger </div>  <div>og et ganske enkelt språk. </div>  <div>Teksten er langsom </div>  <div>med tid til refleksjoner. </div>  <div>Historien drives fram </div>  <div>av handling og blir ikke kjedelig.</div>  <div>Teksten er tett, men kapitlene </div>  <div>er korte.  </div>  <div>&#160;</div>  <div><strong>Caroline Kaspara Palonen</strong> </div>  <div>debuterte i 2011 </div>  <div>med romanen <strong>Xeroxdager</strong> </div>  <div>som hun fikk gode kritikker for. </div>  <div><strong>Du er meg for søvnig</strong> </div>  <div>er hennes andre bok. </div></div>  ",815
773,"  <div>Det er to ulike Kjersti </div>  <div>allereie på tittelbladet: </div>  <div>den eine sann, </div>  <div>den andre fiktiv. </div>  <div>Møtet dei imellom </div>  <div>skaper vittige og skarpe dikt. </div>  <div>Kva kan ein tru på </div>  <div>av det verda seier om ein? </div>  <div>Og kva kan ein tru på av verda?</div>  <div>&#160;</div>  <div>Dikta er skrive i </div>  <div>eit direkte kvardagsleg språk. </div>  <div>Dei er konkrete og fysiske. </div>  <div>Samstundes skapar dei </div>  <div>ei undring og ei spenning. </div>  <div>&#160;</div>  <div><strong>Kjersti Wøien Håland</strong> (fødd 1988) </div>  <div>kjem frå Høyanger i Sogn og Fjordane.</div>  <div>Ho bur no i Oslo. </div>  <div>&#160;</div>  ",816
774,"  <div>Julie har&#160;aldri hatt&#160;orgasme. </div>  <div>Hun har&#160;bare latt som. </div>  <div>Og hun har vært god til </div>  <div>å late som.&#160;Men nå&#160;er hun lei.&#160;&#160;</div>  <div>Hun låser seg inne på soverommet </div>  <div>med mat, aviser, babyolje og Mr. Rabbit </div>  <div>– en vibrator med 30 dagers </div>  <div>orgasmegaranti fra Kondomeriet.</div>  <div>&#160;</div>  <div>Mens hun ligger der, </div>  <div>begynner hun å tenke over </div>  <div>sin seksuelle historie.&#160;</div>  <div>Samtidig venter mannen, </div>  <div>den nye au-pairen&#160;og tre barn&#160;</div>  <div>utenfor døren. </div>  <div>Alle lurer på hvorfor Julie ikke </div>  <div>«kommer snart».</div>  <div>&#160;</div>  <div><strong>Jeg kommer snart</strong> </div>  <div>har et ganske enkelt språk. </div>  <div>Boka har en tydelig kronologi</div>  <div>og tydelige avsnitt. </div>  <div>&#160;</div>  <div><strong>Selma Lønning Aarø</strong> (f. 1972) </div>  <div>har skrevet bøker for både voksne og barn.</div>  <div>Hun har skrevet to bøker </div>  <div>med støtte fra Leser søker bok: </div>  <div><strong>Fortvilet kreps '72</strong></div>  <div>og <strong>Vekevis</strong>. </div>  ",817
775,"  <div>Den unge jenta i romanen </div>  <div>har en sterk uro.  </div>  <div>I jakten på et jeg havner hun  </div>  <div>på fylla, i ulike forhold,</div>  <div>i tvungent psykisk helsevern, </div>  <div>blant indianere i Peru </div>  <div>og hos en snill dame som heter Eva. </div>  <div>&#160;</div>  <div><strong>Null</strong> er skrevet med korte setninger </div>  <div>uten punktum. Hver setning får stå </div>  <div>for seg selv. </div>  <div>Teksten har noen vanskelige ord, </div>  <div>men språket er direkte. </div>  <div>&#160;</div>  <div><strong>Gine Cornelia Pedersen</strong> </div>  <div>er født i Oslo i 1986. </div>  <div><strong>Null</strong> er hennes første roman. </div>  <div>Hun vant Tarjei Vesaas debutantpris </div>  <div>2013 for romanen. </div>  ",818
776,"  <div>Romanen begynner i det </div>  <div>hun ser&#160;faren sin gjennom vinduet </div>  <div>i huset han har leid </div>  <div>siden han flyttet fra moren. </div>  <div>Hun&#160;skjønner at han er død. </div>  <div>&#160;</div>  <div>I dagene som følger </div>  <div>fylles huset til moren </div>  <div>av tanter, onkler og besteforeldre. </div>  <div>Hun henter&#160;kjæresten sin </div>  <div>på togstasjonen. </div>  <div>Han har med seg blomster, </div>  <div>og det var ikke slik hun hadde tenkt </div>  <div>at han skulle møte familien hennes. </div>  <div><strong>&#160;</strong></div>  <div><strong>Det var stille, det snødde</strong> </div>  <div>er ikke historien om et selvmord, </div>  <div>men om alt det andre.</div>  <div>&#160;</div>  <div>Teksten i denne romanen </div>  <div>er konkret og sanselig. </div>  <div>Språket er stort sett enkelt. </div>  <div>Teksten er ganske tett, </div>  <div>men har en&#160;tydelig og luftig </div>  <div>skrifttype. </div>  <div>&#160;</div>  <div><strong>Mariann Aadland</strong> (født 1981) er fra </div>  <div>Gvarv i Telemark. Hun bor i Oslo.</div>  <div><strong>Det var stille, det snødde</strong> </div>  <div>er hennes første roman. </div>  <div>&#160;</div>  ",819
